iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
6407,8000,74848,1.8839,0.0151,3.6638,3.751,0.0123,0.1,10.91,0.94,0.0,1062.0,531,527,4,50,50,0,247.0,0.0,3.2e-05,31845.0,,,,
6408,8000,74865,1.8663,0.0299,3.5986,3.673,0.013,0.1,6.75,0.94,0.0,1031.0,488,540,3,47,52,0,254.0,0.0,3.2e-05,31834.0,,,,
6409,8000,74881,1.8495,0.0298,3.5665,3.833,0.0122,0.09,7.28,0.94,0.0,1022.0,504,514,4,49,50,0,257.0,0.01,3.2e-05,31838.0,,,,
6410,8000,74898,1.8354,0.0107,3.5768,3.905,0.0121,0.09,9.79,0.94,0.0,1051.0,535,512,4,51,49,0,249.0,0.01,3.2e-05,31837.0,,,,
6411,8000,74915,1.8516,0.003,3.625,3.841,0.0136,0.1,7.39,0.94,0.0,1060.0,560,495,5,53,47,0,247.0,0.01,3.2e-05,31834.0,,,,
6412,8000,74931,1.8783,0.0156,3.6532,3.85,0.0129,0.1,10.8,0.94,0.0,1142.0,556,582,4,49,51,0,230.0,0.02,3.2e-05,31820.0,,,,
6413,8000,74948,1.8668,0.0052,3.6506,3.823,0.0129,0.1,5.94,0.94,0.0,1124.0,592,531,1,53,47,0,233.0,0.01,3.2e-05,31829.0,,,,
6414,8000,74964,1.9004,0.0137,3.7005,3.776,0.0135,0.1,7.86,0.93,0.0,1113.0,552,560,1,50,50,0,236.0,0.01,3.2e-05,31873.0,,,,
6415,8000,74981,1.9172,0.0138,3.7335,3.711,0.0152,0.11,9.66,0.93,0.0,1232.0,641,590,1,52,48,0,213.0,0.0,3.2e-05,31881.0,,,,
6416,8000,74997,1.8974,0.0169,3.6882,3.776,0.0132,0.1,6.29,0.93,0.0,1117.0,566,549,2,51,49,0,235.0,0.0,3.2e-05,31821.0,,,,
6417,8000,75014,1.8964,0.0124,3.6947,3.702,0.013,0.1,5.28,0.93,0.0,1149.0,573,576,0,50,50,0,228.0,0.01,3.2e-05,31840.0,,,,
6418,8000,75030,1.9023,0.0086,3.7145,3.707,0.0149,0.11,5.09,0.93,0.0,1149.0,567,580,2,49,50,0,228.0,0.01,3.2e-05,31832.0,,,,
6419,8000,75047,1.9231,0.017,3.7385,3.581,0.0147,0.11,9.24,0.93,0.0,1192.0,620,570,2,52,48,0,220.0,0.0,3.2e-05,31860.0,,,,
6420,8000,75063,1.9139,0.017,3.7202,3.569,0.0134,0.11,4.73,0.92,0.0,1217.0,580,634,3,48,52,0,215.0,0.0,3.2e-05,31837.0,,,,
6421,8000,75080,1.9038,-0.0094,3.7523,3.539,0.0118,0.1,5.36,0.92,0.0,1209.0,613,592,4,51,49,0,217.0,0.0,3.2e-05,30626.0,,,,
6422,8000,75097,1.876,-0.0068,3.6914,3.518,0.0136,0.11,7.35,0.92,0.0,1138.0,544,594,0,48,52,0,230.0,0.01,3.2e-05,31766.0,,,,
6423,8000,75114,1.8619,-0.0057,3.6611,3.541,0.0134,0.1,4.94,0.93,0.0,1057.0,531,524,2,50,50,0,248.0,0.02,3.2e-05,31820.0,,,,
6424,8000,75130,1.8621,-0.0013,3.6524,3.569,0.0117,0.1,5.5,0.92,0.0,1065.0,502,561,2,47,53,0,246.0,0.02,3.2e-05,31836.0,,,,
6425,8000,75147,1.8562,-0.0001,3.6378,3.548,0.0117,0.1,6.51,0.93,0.0,1079.0,522,556,1,48,52,0,243.0,0.01,3.2e-05,31756.0,,,,
6426,8000,75163,1.87,-0.0018,3.669,3.569,0.0144,0.1,8.13,0.93,0.0,1059.0,515,541,3,49,51,0,248.0,0.0,3.2e-05,31770.0,,,,
6427,8000,75180,1.8757,-0.0068,3.69,3.467,0.0115,0.1,5.54,0.93,0.0,1128.0,600,525,3,53,47,0,232.0,0.01,3.2e-05,31763.0,,,,
6428,8000,75196,1.8825,0.004,3.6817,3.489,0.0122,0.1,6.67,0.93,0.0,1143.0,542,599,2,47,52,0,229.0,0.01,3.2e-05,31755.0,,,,
6429,8000,75213,1.9445,0.0187,3.7767,3.487,0.0127,0.1,12.23,0.93,0.0,1090.0,535,552,3,49,51,0,240.0,0.01,3.2e-05,31857.0,,,,
6430,8000,75229,1.8522,0.0111,3.6083,3.65,0.0122,0.11,4.36,0.94,0.0,1048.0,544,502,2,52,48,0,250.0,0.01,3.2e-05,31776.0,,,,
6431,8000,75246,1.8327,0.013,3.5656,3.687,0.0117,0.1,5.03,0.94,0.0,994.0,487,504,3,49,51,0,264.0,0.01,3.2e-05,31765.0,,,,
6432,8000,75262,1.8204,0.015,3.5378,3.777,0.0117,0.1,4.61,0.94,0.0,948.0,450,495,3,47,52,0,277.0,0.01,3.2e-05,31866.0,,,,
6433,8000,75279,1.8346,0.0073,3.5812,3.698,0.0125,0.1,4.07,0.93,0.0,1004.0,510,492,2,51,49,0,261.0,0.01,3.2e-05,31747.0,,,,
6434,8000,75296,1.8471,-0.0049,3.6301,3.629,0.0116,0.1,6.66,0.93,0.0,1060.0,568,489,3,54,46,0,247.0,0.01,3.2e-05,31847.0,,,,
6435,8000,75312,1.8203,-0.0015,3.5703,3.744,0.0109,0.09,4.4,0.94,0.0,1016.0,519,496,1,51,49,0,258.0,0.01,3.2e-05,31770.0,,,,
6436,8000,75329,1.8784,0.0152,3.6532,3.718,0.0111,0.09,5.68,0.93,0.0,1112.0,536,573,3,48,52,0,236.0,0.0,3.2e-05,31770.0,,,,
6437,8000,75345,1.8755,0.0217,3.6348,3.742,0.0097,0.09,5.33,0.93,0.0,1105.0,546,557,2,49,50,0,237.0,0.0,3.2e-05,31782.0,,,,
6438,8000,75362,1.867,-0.0004,3.6617,3.656,0.0107,0.09,6.13,0.93,0.0,1094.0,543,543,8,50,50,1,240.0,0.01,3.2e-05,31850.0,,,,
6439,8000,75378,1.8809,0.0088,3.6701,3.605,0.0121,0.1,4.15,0.93,0.0,1152.0,578,573,1,50,50,0,228.0,0.01,3.2e-05,31761.0,,,,
6440,8000,75395,1.9094,0.009,3.7259,3.477,0.0132,0.1,3.84,0.93,0.0,1190.0,574,614,2,48,52,0,220.0,0.0,3.2e-05,31764.0,,,,
6441,8000,75412,1.894,-0.0017,3.7166,3.485,0.0121,0.1,3.58,0.92,0.0,1247.0,583,663,1,47,53,0,210.0,0.0,3.2e-05,30700.0,,,,
6442,8000,75429,1.8877,-0.0194,3.7392,3.485,0.013,0.11,3.35,0.92,0.0,1220.0,622,595,3,51,49,0,215.0,0.0,3.2e-05,31885.0,,,,
6443,8000,75445,1.8822,-0.0121,3.7138,3.54,0.0121,0.1,4.77,0.93,0.0,1140.0,566,571,3,50,50,0,230.0,0.0,3.2e-05,31824.0,,,,
6444,8000,75462,1.8941,0.0049,3.7036,3.564,0.0121,0.1,4.44,0.93,0.0,1132.0,571,560,1,50,49,0,232.0,0.0,3.2e-05,31900.0,,,,
6445,8000,75478,1.8979,0.0065,3.7081,3.525,0.0115,0.1,4.22,0.93,0.0,1166.0,558,605,3,48,52,0,225.0,0.01,3.2e-05,31835.0,,,,
6446,8000,75495,1.8563,-0.0221,3.6825,3.531,0.0118,0.1,3.48,0.93,0.0,1183.0,579,600,4,49,51,0,222.0,0.0,3.2e-05,31813.0,,,,
6447,8000,75511,1.8505,-0.028,3.6821,3.501,0.0132,0.1,3.96,0.93,0.0,1197.0,568,627,2,47,52,0,219.0,0.0,3.2e-05,31815.0,,,,
6448,8000,75528,1.833,-0.0152,3.6222,3.566,0.011,0.09,3.41,0.93,0.0,1120.0,554,561,5,49,50,0,234.0,0.0,3.2e-05,31909.0,,,,
6449,8000,75544,1.8372,0.0003,3.6007,3.669,0.0108,0.09,4.01,0.93,0.0,1106.0,535,562,9,48,51,1,237.0,0.0,3.2e-05,31867.0,244,0,268,48
6450,8000,75576,1.8604,0.0011,3.6438,3.5,0.0118,0.1,3.92,0.93,0.0,1130.0,559,565,6,49,50,1,232.0,0.0,3.2e-05,32006.0,,,,
6451,8000,75592,1.8479,-0.0167,3.656,3.521,0.0103,0.09,4.76,0.93,0.0,1155.0,549,592,14,48,51,1,227.0,0.0,3.2e-05,31864.0,,,,
6452,8000,75609,1.8531,-0.0079,3.6492,3.61,0.0101,0.09,4.25,0.93,0.0,1115.0,543,561,11,49,50,1,235.0,0.0,3.2e-05,31863.0,,,,
6453,8000,75625,1.8466,0.0056,3.609,3.614,0.0123,0.09,4.37,0.94,0.0,1117.0,559,548,10,50,49,1,235.0,0.0,3.2e-05,31917.0,,,,
6454,8000,75642,1.8587,-0.0035,3.6515,3.545,0.0103,0.09,4.4,0.93,0.0,1162.0,557,595,10,48,51,1,226.0,0.01,3.2e-05,31858.0,,,,
6455,8000,75658,1.8259,0.0022,3.5739,3.68,0.0105,0.09,4.17,0.94,0.0,1067.0,542,518,7,51,49,1,246.0,0.01,3.2e-05,31850.0,,,,
6456,8000,75675,1.8201,-0.0006,3.568,3.68,0.0113,0.09,3.98,0.94,0.0,1125.0,558,560,7,50,50,1,233.0,0.0,3.2e-05,31867.0,,,,
6457,8000,75691,1.8248,0.0007,3.5746,3.708,0.0107,0.09,4.62,0.94,0.0,1045.0,519,521,5,50,50,0,251.0,0.0,3.2e-05,31905.0,,,,
6458,8000,75708,1.8299,0.0025,3.5814,3.749,0.0113,0.09,7.51,0.94,0.0,1058.0,530,524,4,50,50,0,248.0,0.0,3.2e-05,31858.0,,,,
6459,8000,75724,1.8136,-0.0006,3.5547,3.711,0.0102,0.09,4.81,0.94,0.0,997.0,504,489,4,51,49,0,263.0,0.0,3.2e-05,31844.0,,,,
6460,8000,75741,1.8209,-0.0003,3.5684,3.704,0.0099,0.08,5.65,0.94,0.0,1050.0,535,507,8,51,48,1,250.0,0.01,3.2e-05,31873.0,,,,
6461,8000,75758,1.9197,0.0134,3.7379,3.552,0.0125,0.1,5.11,0.92,0.0,1122.0,566,543,13,50,48,1,234.0,0.01,3.2e-05,30648.0,,,,
6462,8000,75775,1.8649,0.0139,3.6276,3.584,0.0128,0.1,4.58,0.93,0.0,1142.0,572,559,11,50,49,1,230.0,0.01,3.2e-05,31855.0,,,,
6463,8000,75791,1.8648,0.0164,3.6228,3.585,0.0126,0.1,3.38,0.93,0.0,1099.0,567,523,9,52,48,1,239.0,0.01,3.2e-05,31848.0,,,,
6464,8000,75808,1.8414,0.0102,3.5884,3.682,0.0122,0.09,3.57,0.94,0.0,1099.0,558,530,11,51,48,1,239.0,0.01,3.2e-05,31866.0,,,,
6465,8000,75824,1.8454,0.0197,3.5767,3.676,0.0142,0.1,5.81,0.94,0.0,1042.0,538,500,4,52,48,0,252.0,0.0,3.2e-05,31844.0,,,,
6466,8000,75841,1.8738,0.0271,3.6191,3.704,0.0118,0.09,6.81,0.93,0.0,1073.0,557,512,4,52,48,0,244.0,0.01,3.2e-05,31866.0,,,,
6467,8000,75857,1.8582,0.019,3.6049,3.697,0.011,0.09,4.76,0.94,0.0,1064.0,526,528,10,49,50,1,246.0,0.01,3.2e-05,31915.0,,,,
6468,8000,75874,1.8578,0.0145,3.6133,3.683,0.0115,0.09,4.61,0.94,0.0,1071.0,551,509,11,51,48,1,245.0,0.0,3.2e-05,31859.0,,,,
6469,8000,75890,1.8484,-0.0005,3.6246,3.723,0.0121,0.09,4.97,0.93,0.0,1098.0,560,532,6,51,48,1,239.0,0.01,3.2e-05,31835.0,,,,
6470,8000,75907,1.8304,0.0093,3.5699,3.776,0.0098,0.08,5.75,0.94,0.0,1011.0,540,454,17,53,45,2,259.0,0.0,3.2e-05,31865.0,,,,
6471,8000,75923,1.8383,0.0114,3.5809,3.814,0.0125,0.09,5.02,0.94,0.0,1024.0,518,501,5,51,49,0,256.0,0.0,3.2e-05,31895.0,,,,
6472,8000,75940,1.8409,0.0219,3.5645,3.705,0.0126,0.09,6.48,0.94,0.0,1014.0,517,486,11,51,48,1,259.0,0.01,3.2e-05,31847.0,,,,
6473,8000,75956,1.8553,0.0282,3.581,3.789,0.0114,0.09,6.56,0.94,0.0,1006.0,504,496,6,50,49,1,261.0,0.01,3.2e-05,31909.0,,,,
6474,8000,75973,1.8661,0.0072,3.6452,3.756,0.0102,0.08,19.34,0.94,0.0,1059.0,525,520,14,50,49,1,248.0,0.01,3.2e-05,31905.0,,,,
6475,8000,75989,1.8732,-0.006,3.6839,3.633,0.0076,0.07,10.23,0.94,0.0,1069.0,542,524,3,51,49,0,245.0,0.01,3.2e-05,31899.0,,,,
6476,8000,76006,1.8504,0.0166,3.5935,3.698,0.0124,0.09,4.44,0.94,0.0,1070.0,564,503,3,53,47,0,245.0,0.01,3.2e-05,31851.0,,,,
6477,8000,76022,1.8514,0.0172,3.5943,3.741,0.0144,0.09,6.65,0.94,0.0,1039.0,546,486,7,53,47,1,252.0,0.0,3.2e-05,31840.0,,,,
6478,8000,76039,1.8397,0.0117,3.5818,3.684,0.0114,0.09,7.59,0.94,0.0,1079.0,556,516,7,52,48,1,243.0,0.0,3.2e-05,31853.0,,,,
6479,8000,76055,1.8222,0.0153,3.54,3.706,0.0148,0.1,4.09,0.94,0.0,1047.0,516,526,5,49,50,0,250.0,0.0,3.2e-05,31866.0,,,,
6480,8000,76072,1.8343,0.0153,3.5635,3.652,0.0153,0.1,6.01,0.94,0.0,1077.0,561,512,4,52,48,0,243.0,0.0,3.2e-05,31846.0,,,,
6481,8000,76089,1.9011,0.0183,3.6912,3.592,0.014,0.1,3.92,0.93,0.0,1169.0,596,565,8,51,48,1,224.0,0.01,3.2e-05,30639.0,,,,
6482,8000,76106,1.8865,0.0088,3.6811,3.559,0.012,0.1,7.28,0.93,0.0,1159.0,617,538,4,53,46,0,226.0,0.01,3.2e-05,31834.0,,,,
6483,8000,76122,1.8636,0.0032,3.6471,3.637,0.0131,0.1,4.17,0.94,0.0,1148.0,584,563,1,51,49,0,228.0,0.0,3.2e-05,31767.0,,,,
6484,8000,76139,1.874,0.0102,3.6538,3.595,0.0145,0.1,4.47,0.94,0.0,1120.0,561,556,3,50,50,0,234.0,0.01,3.2e-05,31793.0,,,,
6485,8000,76155,1.8877,0.0181,3.6654,3.533,0.0126,0.1,4.61,0.94,0.0,1144.0,574,565,5,50,49,0,229.0,0.01,3.2e-05,31786.0,,,,
6486,8000,76172,1.8888,0.0187,3.6663,3.582,0.0109,0.1,5.7,0.94,0.0,1142.0,563,578,1,49,51,0,230.0,0.01,3.2e-05,31775.0,,,,
6487,8000,76188,1.8666,0.012,3.6361,3.679,0.0131,0.1,4.59,0.94,0.0,1138.0,548,586,4,48,51,0,230.0,0.01,3.2e-05,31797.0,,,,
6488,8000,76205,1.8504,0.0183,3.5908,3.707,0.0129,0.1,3.38,0.94,0.0,1094.0,570,522,2,52,48,0,240.0,0.01,3.2e-05,31776.0,,,,
6489,8000,76222,1.8327,0.0051,3.5821,3.732,0.0115,0.1,3.67,0.94,0.0,1061.0,532,526,3,50,50,0,247.0,0.01,3.2e-05,31792.0,,,,
6490,8000,76238,1.8546,0.0027,3.6303,3.645,0.0106,0.09,4.85,0.94,0.0,1147.0,566,579,2,49,50,0,229.0,0.01,3.2e-05,31841.0,,,,
6491,8000,76255,1.8777,0.02,3.6419,3.649,0.0107,0.09,3.58,0.94,0.0,1140.0,542,595,3,48,52,0,230.0,0.01,3.2e-05,31774.0,,,,
6492,8000,76271,1.8685,0.0072,3.6494,3.674,0.0113,0.1,5.42,0.94,0.0,1170.0,578,588,4,49,50,0,224.0,0.01,3.2e-05,31771.0,,,,
6493,8000,76288,1.8544,0.015,3.6049,3.61,0.0098,0.09,4.48,0.94,0.0,1106.0,555,549,2,50,50,0,237.0,0.02,3.2e-05,31781.0,,,,
6494,8000,76304,1.8542,0.0211,3.593,3.696,0.011,0.09,4.54,0.95,0.0,1138.0,563,567,8,49,50,1,230.0,0.02,3.2e-05,31762.0,,,,
6495,8000,76321,1.8673,0.0135,3.6333,3.586,0.0121,0.1,4.16,0.94,0.0,1163.0,549,612,2,47,53,0,225.0,0.02,3.2e-05,31772.0,,,,
6496,8000,76337,1.8405,0.0129,3.5813,3.649,0.0133,0.1,3.4,0.94,0.0,1158.0,585,570,3,51,49,0,226.0,0.01,3.2e-05,31783.0,,,,
6497,8000,76354,1.8268,0.0022,3.5751,3.678,0.0115,0.09,3.71,0.95,0.0,1105.0,571,530,4,52,48,0,237.0,0.01,3.2e-05,31802.0,,,,
6498,8000,76371,1.834,0.0129,3.5691,3.757,0.0127,0.1,3.12,0.94,0.0,1132.0,583,546,3,52,48,0,232.0,0.01,3.2e-05,31760.0,,,,
6499,8000,76387,1.7971,0.0039,3.5131,3.772,0.011,0.09,3.32,0.95,0.0,1038.0,519,516,3,50,50,0,253.0,0.01,3.2e-05,31795.0,201,0,311,39
6500,8000,76419,1.7992,0.0021,3.521,3.721,0.0113,0.09,3.83,0.95,0.0,1010.0,498,508,4,49,50,0,260.0,0.01,3.2e-05,31988.0,,,,
6501,8000,76436,1.8533,-0.0035,3.6393,3.577,0.0131,0.1,3.7,0.94,0.0,1071.0,542,524,5,51,49,0,245.0,0.01,3.2e-05,30660.0,,,,
6502,8000,76452,1.8353,0.0029,3.5897,3.528,0.013,0.1,3.33,0.94,0.0,1105.0,571,527,7,52,48,1,237.0,0.01,3.2e-05,31777.0,,,,
6503,8000,76469,1.8519,0.006,3.6169,3.538,0.0135,0.1,3.05,0.94,0.0,1149.0,590,554,5,51,48,0,228.0,0.01,3.2e-05,31789.0,,,,
6504,8000,76485,1.8555,0.0097,3.617,3.565,0.0131,0.1,3.7,0.94,0.0,1142.0,569,570,3,50,50,0,230.0,0.01,3.2e-05,31854.0,,,,
6505,8000,76502,1.8489,0.0008,3.621,3.494,0.0132,0.1,3.35,0.94,0.0,1231.0,665,563,3,54,46,0,213.0,0.02,3.2e-05,31799.0,,,,
6506,8000,76519,1.8695,0.0128,3.6385,3.536,0.0112,0.09,4.25,0.94,0.0,1236.0,650,583,3,53,47,0,212.0,0.03,3.2e-05,31803.0,,,,
6507,8000,76535,1.8534,0.0022,3.627,3.465,0.011,0.09,3.63,0.94,0.0,1199.0,593,604,2,49,50,0,219.0,0.02,3.2e-05,31811.0,,,,
6508,8000,76552,1.8777,0.0186,3.6427,3.472,0.0123,0.1,3.81,0.94,0.0,1192.0,563,628,1,47,53,0,220.0,0.01,3.2e-05,31861.0,,,,
6509,8000,76568,1.8686,0.0161,3.6293,3.439,0.0126,0.1,3.22,0.94,0.0,1228.0,625,601,2,51,49,0,213.0,0.0,3.2e-05,31853.0,,,,
6510,8000,76585,1.8681,0.0098,3.6405,3.421,0.0134,0.1,3.92,0.94,0.0,1212.0,586,624,2,48,51,0,216.0,0.0,3.2e-05,31812.0,,,,
6511,8000,76601,1.8242,-0.0077,3.5877,3.389,0.0117,0.1,3.67,0.95,0.0,1174.0,579,594,1,49,51,0,223.0,0.01,3.2e-05,31811.0,,,,
6512,8000,76618,1.8517,0.0012,3.625,3.41,0.0137,0.1,3.75,0.94,0.0,1200.0,594,605,1,50,50,0,218.0,0.0,3.2e-05,31790.0,,,,
6513,8000,76634,1.838,0.0059,3.5889,3.463,0.0121,0.1,3.69,0.94,0.0,1154.0,578,572,4,50,50,0,227.0,0.0,3.2e-05,31796.0,,,,
6514,8000,76651,1.8574,0.0042,3.6311,3.384,0.0113,0.09,4.36,0.94,0.0,1252.0,609,634,9,49,51,1,209.0,0.0,3.2e-05,31888.0,,,,
6515,8000,76667,1.832,0.0135,3.5613,3.418,0.0112,0.09,3.6,0.95,0.0,1207.0,623,580,4,52,48,0,217.0,0.01,3.2e-05,31799.0,,,,
6516,8000,76684,1.8481,0.0241,3.5724,3.485,0.0139,0.1,4.0,0.95,0.0,1195.0,601,590,4,50,49,0,219.0,0.01,3.2e-05,31814.0,,,,
6517,8000,76700,1.8261,0.0123,3.5522,3.493,0.0127,0.1,3.82,0.95,0.0,1161.0,581,579,1,50,50,0,226.0,0.01,3.2e-05,31864.0,,,,
6518,8000,76717,1.8204,0.0054,3.5542,3.434,0.0119,0.1,4.07,0.95,0.0,1147.0,595,546,6,52,48,1,229.0,0.01,3.2e-05,31791.0,,,,
6519,8000,76734,1.8132,0.0059,3.5389,3.42,0.0123,0.1,5.05,0.95,0.0,1098.0,559,533,6,51,49,1,239.0,0.01,3.2e-05,31796.0,,,,
6520,8000,76750,1.8534,0.0018,3.6268,3.293,0.0089,0.08,6.65,0.95,0.0,1123.0,576,540,7,51,48,1,233.0,0.01,3.2e-05,31784.0,,,,
6521,8000,76767,1.8862,0.0013,3.6949,3.341,0.0125,0.1,4.24,0.93,0.0,1166.0,594,559,13,51,48,1,225.0,0.0,3.2e-05,30702.0,,,,
6522,8000,76784,1.8964,-0.0073,3.7324,3.344,0.0146,0.11,3.49,0.92,0.0,1264.0,641,609,14,51,48,1,207.0,0.0,3.2e-05,31822.0,,,,
6523,8000,76800,1.8853,-0.01,3.715,3.336,0.0132,0.1,3.62,0.92,0.0,1293.0,668,615,10,52,48,1,203.0,0.01,3.2e-05,31833.0,,,,
6524,8000,76817,1.8927,-0.0078,3.7268,3.364,0.0121,0.1,3.54,0.92,0.0,1269.0,681,574,14,54,45,1,207.0,0.02,3.2e-05,31848.0,,,,
6525,8000,76833,1.9111,0.0123,3.7226,3.375,0.0131,0.1,3.41,0.93,0.0,1239.0,653,581,5,53,47,0,212.0,0.02,3.2e-05,31836.0,,,,
6526,8000,76850,1.9116,0.0082,3.7319,3.318,0.0127,0.1,4.05,0.93,0.0,1212.0,609,598,5,50,49,0,216.0,0.02,3.2e-05,31848.0,,,,
6527,8000,76866,1.8954,-0.0098,3.7341,3.272,0.012,0.1,3.92,0.93,0.0,1248.0,652,594,2,52,48,0,210.0,0.01,3.2e-05,31837.0,,,,
6528,8000,76883,1.9192,0.0266,3.7093,3.318,0.0123,0.1,3.58,0.93,0.0,1167.0,593,572,2,51,49,0,225.0,0.0,3.2e-05,31835.0,,,,
6529,8000,76899,1.915,0.0324,3.6888,3.306,0.0118,0.1,4.13,0.94,0.0,1146.0,585,560,1,51,49,0,229.0,0.0,3.2e-05,31846.0,,,,
6530,8000,76916,1.9121,0.023,3.7026,3.176,0.0098,0.09,3.49,0.93,0.0,1181.0,630,544,7,53,46,1,222.0,0.0,3.2e-05,31900.0,,,,
6531,8000,76932,1.8899,0.0002,3.704,3.2,0.0107,0.1,4.2,0.93,0.0,1222.0,641,571,10,52,47,1,215.0,0.0,3.2e-05,31880.0,,,,
6532,8000,76949,1.8856,0.0093,3.6754,3.136,0.012,0.1,4.09,0.94,0.0,1200.0,651,547,2,54,46,0,218.0,0.0,3.2e-05,31843.0,,,,
6533,8000,76966,1.9111,0.0176,3.7105,3.128,0.0127,0.1,3.85,0.93,0.0,1255.0,638,611,6,51,49,0,209.0,0.0,3.2e-05,31826.0,,,,
6534,8000,76982,1.9055,0.0161,3.7011,3.058,0.0123,0.11,3.51,0.94,0.0,1235.0,633,597,5,51,48,0,212.0,0.0,3.2e-05,31896.0,,,,
6535,8000,76999,1.9016,0.0182,3.6898,3.149,0.0118,0.1,3.48,0.94,0.0,1259.0,657,599,3,52,48,0,208.0,0.0,3.2e-05,31844.0,,,,
6536,8000,77015,1.906,0.002,3.7303,3.108,0.0122,0.1,3.26,0.93,0.0,1281.0,651,627,3,51,49,0,205.0,0.0,3.2e-05,31853.0,,,,
6537,8000,77032,1.9,0.0168,3.6878,3.026,0.0117,0.1,3.42,0.94,0.0,1186.0,607,578,1,51,49,0,221.0,0.0,3.2e-05,31835.0,,,,
6538,8000,77048,1.9005,0.0218,3.6797,3.088,0.0136,0.11,5.52,0.94,0.0,1240.0,635,602,3,51,49,0,211.0,0.0,3.2e-05,31833.0,,,,
6539,8000,77065,1.8996,0.0067,3.7074,3.065,0.0116,0.1,3.71,0.94,0.0,1195.0,609,584,2,51,49,0,219.0,0.0,3.2e-05,31829.0,,,,
6540,8000,77081,1.8792,-0.0082,3.6966,3.077,0.0117,0.1,3.54,0.94,0.0,1226.0,618,606,2,50,49,0,214.0,0.0,3.2e-05,31834.0,,,,
6541,8000,77098,1.9549,0.0164,3.7987,3.084,0.0141,0.11,5.7,0.92,0.0,1224.0,602,620,2,49,51,0,214.0,0.0,3.2e-05,30672.0,,,,
6542,8000,77115,1.9266,0.0208,3.7329,3.061,0.0137,0.1,4.48,0.93,0.0,1178.0,584,593,1,50,50,0,223.0,0.0,3.2e-05,31880.0,,,,
6543,8000,77131,1.8906,0.0013,3.7007,3.126,0.0124,0.09,5.41,0.93,0.0,1211.0,598,612,1,49,51,0,216.0,0.0,3.2e-05,31799.0,,,,
6544,8000,77148,1.8838,0.0102,3.6704,3.194,0.0141,0.11,3.05,0.93,0.0,1187.0,562,621,4,47,52,0,221.0,0.01,3.2e-05,31802.0,,,,
6545,8000,77164,1.8762,0.0163,3.6423,3.254,0.0135,0.1,3.2,0.94,0.0,1149.0,580,569,0,50,50,0,228.0,0.01,3.2e-05,31782.0,,,,
6546,8000,77181,1.8708,0.0269,3.611,3.283,0.0124,0.1,4.11,0.94,0.0,1126.0,587,538,1,52,48,0,233.0,0.0,3.2e-05,31802.0,,,,
6547,8000,77197,1.8349,0.0054,3.5825,3.283,0.0119,0.1,3.24,0.94,0.0,1134.0,545,586,3,48,52,0,231.0,0.01,3.2e-05,31887.0,,,,
6548,8000,77214,1.8297,0.0024,3.5789,3.42,0.011,0.09,4.02,0.94,0.0,1088.0,518,566,4,48,52,0,241.0,0.01,3.2e-05,31815.0,,,,
6549,8000,77231,1.8627,0.0164,3.6173,3.439,0.0118,0.09,3.98,0.94,0.0,1146.0,554,587,5,48,51,0,229.0,0.01,3.2e-05,31814.0,218,0,294,43
6550,8000,77262,1.8642,0.0037,3.6469,3.399,0.0088,0.08,8.95,0.94,0.0,1132.0,574,548,10,51,48,1,232.0,0.01,3.2e-05,31943.0,,,,
6551,8000,77279,1.834,-0.0027,3.5986,3.425,0.0128,0.09,3.2,0.94,0.0,1212.0,582,623,7,48,51,1,216.0,0.01,3.2e-05,31800.0,,,,
6552,8000,77295,1.858,-0.0077,3.6563,3.442,0.0125,0.09,5.2,0.94,0.0,1180.0,578,596,6,49,51,1,222.0,0.01,3.2e-05,31812.0,,,,
6553,8000,77312,1.856,-0.0021,3.6413,3.478,0.0113,0.09,5.71,0.94,0.0,1186.0,600,580,6,51,49,1,221.0,0.0,3.2e-05,31791.0,,,,
6554,8000,77328,1.8687,0.0137,3.636,3.509,0.0115,0.09,4.18,0.94,0.0,1218.0,592,619,7,49,51,1,215.0,0.0,3.2e-05,31798.0,,,,
6555,8000,77345,1.8455,0.0066,3.6036,3.458,0.0129,0.1,3.09,0.94,0.0,1246.0,633,606,7,51,49,1,210.0,0.0,3.2e-05,31813.0,,,,
6556,8000,77361,1.8356,-0.0081,3.6121,3.451,0.0111,0.09,4.65,0.94,0.0,1187.0,609,576,2,51,49,0,221.0,0.0,3.2e-05,31807.0,,,,
6557,8000,77378,1.8431,-0.0003,3.6121,3.415,0.0118,0.09,3.72,0.94,0.0,1159.0,552,597,10,48,52,1,226.0,0.01,3.2e-05,31790.0,,,,
6558,8000,77394,1.8501,0.0168,3.592,3.489,0.0121,0.09,4.82,0.94,0.0,1157.0,576,575,6,50,50,1,227.0,0.01,3.2e-05,31879.0,,,,
6559,8000,77411,1.8208,0.0066,3.5539,3.548,0.0133,0.1,3.88,0.94,0.0,1122.0,562,554,6,50,49,1,234.0,0.0,3.2e-05,31811.0,,,,
6560,8000,77428,1.86,-0.0063,3.6591,3.564,0.0102,0.08,5.76,0.93,0.0,1130.0,548,575,7,48,51,1,232.0,0.01,3.2e-05,31792.0,,,,
